name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bordetella parapertussis	519	S	14	143	157	0.00004
Bordetella pertussis	520	S	13	53	66	0.00002
Achromobacter xylosoxidans	85698	S	1242	521	1763	0.00046
Achromobacter sp. AONIH1	1758194	S	408	31	439	0.00011
Achromobacter sp. MFA1 R4	1881016	S	274	20	294	0.00008
Achromobacter sp. B7	2282475	S	202	12	214	0.00006
Achromobacter spanius	217203	S	623	31	654	0.00017
Achromobacter denitrificans	32002	S	529	142	671	0.00017
Achromobacter insolitus	217204	S	360	20	380	0.00010
Achromobacter pestifer	1353889	S	256	31	287	0.00007
Achromobacter ruhlandii	72557	S	19	660	679	0.00018
Orrella dioscoreae	1851544	S	411	10	421	0.00011
Castellaniella defragrans	75697	S	362	12	374	0.00010
Pusillimonas sp. ye3	2028345	S	82	2	84	0.00002
Pusillimonas sp. T7-7	1007105	S	63	1	64	0.00002
Pusillimonas sp. DMV24BSW_D	2716226	S	49	1	50	0.00001
Kerstersia gyiorum	206506	S	131	3	134	0.00003
Advenella mimigardefordensis	302406	S	63	0	63	0.00002
Advenella kashmirensis	310575	S	56	0	56	0.00001
Alcaligenaceae bacterium SJ-26	2593958	S	108	1	109	0.00003
Basilea psittacipulmonis	1472345	S	11	0	11	0.00000
Paenalcaligenes hominis	643674	S	5	0	5	0.00000
Pelistega sp. NLN63	2652177	S	1	0	1	0.00000
Ralstonia mannitolilytica	105219	S	152917	17579	170496	0.04425
Ralstonia pickettii	329	S	1369	375	1744	0.00045
Ralstonia solanacearum	305	S	946	146	1092	0.00028
Ralstonia insidiosa	190721	S	375	16	391	0.00010
Ralstonia pseudosolanacearum	1310165	S	9	7	16	0.00000
blood disease bacterium A2-HR MARDI	1944648	S	1	0	1	0.00000
Cupriavidus taiwanensis	164546	S	1400	292	1692	0.00044
Cupriavidus gilardii	82541	S	1341	346	1687	0.00044
Cupriavidus pauculus	82633	S	702	102	804	0.00021
Cupriavidus necator	106590	S	632	110	742	0.00019
Cupriavidus oxalaticus	96344	S	408	61	469	0.00012
Cupriavidus metallidurans	119219	S	393	93	486	0.00013
Cupriavidus basilensis	68895	S	392	30	422	0.00011
Cupriavidus campinensis	151783	S	357	81	438	0.00011
Cupriavidus pinatubonensis	248026	S	168	8	176	0.00005
Cupriavidus nantongensis	1796606	S	116	121	237	0.00006
Cupriavidus sp. USMAA2-4	876364	S	57	433	490	0.00013
Cupriavidus sp. USMAHM13	1389192	S	20	194	214	0.00006
Cupriavidus malaysiensis	367825	S	17	186	203	0.00005
Burkholderia cenocepacia	95486	S	469	586	1055	0.00027
Burkholderia multivorans	87883	S	289	67	356	0.00009
Burkholderia cepacia	292	S	184	197	381	0.00010
Burkholderia ubonensis	101571	S	162	79	241	0.00006
Burkholderia lata	482957	S	147	46	193	0.00005
Burkholderia stabilis	95485	S	103	41	144	0.00004
Burkholderia contaminans	488447	S	85	28	113	0.00003
Burkholderia pyrrocinia	60550	S	76	31	107	0.00003
Burkholderia territorii	1503055	S	74	29	103	0.00003
[Pseudomonas] mesoacidophila	265293	S	70	14	84	0.00002
Burkholderia stagnalis	1503054	S	70	10	80	0.00002
Burkholderia ambifaria	152480	S	62	64	126	0.00003
Burkholderia seminalis	488731	S	56	17	73	0.00002
Burkholderia vietnamiensis	60552	S	46	202	248	0.00006
Burkholderia metallica	488729	S	45	13	58	0.00002
Burkholderia pseudomultivorans	1207504	S	31	23	54	0.00001
Burkholderia anthina	179879	S	30	12	42	0.00001
Burkholderia diffusa	488732	S	18	7	25	0.00001
Burkholderia latens	488446	S	17	28	45	0.00001
Burkholderia sp. KK1	1855726	S	243	118	361	0.00009
Burkholderia sp. DHOD12	2571746	S	154	1	155	0.00004
Burkholderia sp. CCGE1003	640512	S	126	2	128	0.00003
Burkholderia sp. THE68	758782	S	126	3	129	0.00003
Burkholderia sp. IDO3	1705310	S	100	41	141	0.00004
Burkholderia sp. OLGA172	1804984	S	92	3	95	0.00002
Burkholderia sp. JP2-270	2217913	S	52	32	84	0.00002
Burkholderia sp. MSMB0856	1637869	S	47	33	80	0.00002
Burkholderia sp. Bp7605	1740163	S	46	1	47	0.00001
Burkholderia sp. NRF60-BP8	1637853	S	38	27	65	0.00002
Burkholderia sp. LA-2-3-30-S1-D2	1637862	S	36	20	56	0.00001
Burkholderia sp. RPE67	758796	S	28	29	57	0.00002
Burkholderia sp. YI23	1097668	S	20	21	41	0.00001
Burkholderia sp. PAMC 26561	1795043	S	20	11	31	0.00001
Burkholderia sp. KBS0801	1179675	S	14	62	76	0.00002
Burkholderia sp. PAMC 28687	1795874	S	12	10	22	0.00001
Burkholderia sp. KJ006	416344	S	4	47	51	0.00001
Burkholderia pseudomallei	28450	S	119	222	341	0.00009
Burkholderia thailandensis	57975	S	79	32	111	0.00003
Burkholderia oklahomensis	342113	S	35	6	41	0.00001
Burkholderia sp. BDU8	1385592	S	33	5	38	0.00001
Burkholderia sp. BDU6	1385591	S	17	2	19	0.00001
Burkholderia sp. MSMB0852	1637841	S	5	11	16	0.00000
Burkholderia sp. MSMB1588	1636423	S	4	26	30	0.00001
Burkholderia sp. MSMB0266	1637837	S	4	8	12	0.00000
Burkholderia sp. MSMB617WGS	1637831	S	3	8	11	0.00000
Burkholderia mallei	13373	S	2	16	18	0.00000
Burkholderia gladioli	28095	S	490	24	514	0.00013
Burkholderia plantarii	41899	S	183	14	197	0.00005
Burkholderia glumae	337	S	178	16	194	0.00005
Burkholderia insecticola	758793	S	98	1	99	0.00003
Paraburkholderia sp. DHF22	2571748	S	196	17	213	0.00006
Paraburkholderia sp. 7MH5	2547399	S	163	16	179	0.00005
Paraburkholderia sp. 7Q-K02	2571747	S	146	17	163	0.00004
Paraburkholderia sp. SOS3	1926494	S	110	2	112	0.00003
Paraburkholderia sp. CCGE1002	640511	S	86	10	96	0.00003
Paraburkholderia sp. Msb3	2604047	S	81	66	147	0.00004
Paraburkholderia aromaticivorans	2026199	S	186	63	249	0.00006
Paraburkholderia caribensis	75105	S	140	63	203	0.00005
Paraburkholderia sprentiae	948107	S	108	10	118	0.00003
Paraburkholderia megapolitana	420953	S	106	2	108	0.00003
Paraburkholderia terricola	169427	S	93	11	104	0.00003
Paraburkholderia fungorum	134537	S	89	12	101	0.00003
Paraburkholderia phenoliruptrix	252970	S	81	32	113	0.00003
Paraburkholderia phytofirmans	261302	S	80	34	114	0.00003
Paraburkholderia hospita	169430	S	78	64	142	0.00004
Paraburkholderia graminis	60548	S	78	11	89	0.00002
Paraburkholderia caffeinilytica	1761016	S	77	11	88	0.00002
Paraburkholderia phymatum	148447	S	72	29	101	0.00003
Paraburkholderia dokdonella	2211211	S	72	9	81	0.00002
Paraburkholderia caledonica	134536	S	71	6	77	0.00002
Paraburkholderia xenovorans	36873	S	68	52	120	0.00003
Paraburkholderia terrae	311230	S	39	44	83	0.00002
Pandoraea norimbergensis	93219	S	293	18	311	0.00008
Pandoraea pnomenusa	93220	S	270	42	312	0.00008
Pandoraea apista	93218	S	189	43	232	0.00006
Pandoraea pulmonicola	93221	S	158	15	173	0.00005
Pandoraea thiooxydans	445709	S	147	1	148	0.00004
Pandoraea sp. XY-2	2518599	S	121	12	133	0.00003
Pandoraea vervacti	656178	S	104	26	130	0.00003
Pandoraea faecigallinarum	656179	S	90	17	107	0.00003
Pandoraea oxalativorans	573737	S	76	35	111	0.00003
Pandoraea fibrosis	1891094	S	71	22	93	0.00002
Pandoraea sputorum	93222	S	54	20	74	0.00002
Lautropia mirabilis	47671	S	166	2	168	0.00004
Chitinimonas arctica	2594795	S	97	0	97	0.00003
Paraburkholderia rhizoxinica	412963	S	74	0	74	0.00002
Polynucleobacter necessarius	576610	S	22	0	22	0.00001
Polynucleobacter sp. LimPoW16	1743162	S	6	0	6	0.00000
Polynucleobacter sp. MWH-UH21B	1743174	S	6	0	6	0.00000
Polynucleobacter acidiphobus	556053	S	7	0	7	0.00000
Polynucleobacter paneuropaeus	2527775	S	7	0	7	0.00000
Polynucleobacter asymbioticus	576611	S	6	0	6	0.00000
Polynucleobacter difficilis	556054	S	4	0	4	0.00000
Polynucleobacter duraquae	1835254	S	2	0	2	0.00000
Caballeronia sp. SBC2	2705547	S	4	40	44	0.00001
Caballeronia sp. SBC1	2705548	S	1	13	14	0.00000
Limnobacter sp. SAORIC-580	2732163	S	22	0	22	0.00001
Ephemeroptericola cinctiostellae	2268024	S	14	0	14	0.00000
Mycoavidus cysteinexigens	1553431	S	1	0	1	0.00000
Mitsuaria sp. 7	1658665	S	6126	671	6797	0.00176
Roseateles depolymerans	76731	S	4610	631	5241	0.00136
Methylibium petroleiphilum	105560	S	1203	778	1981	0.00051
Methylibium sp. Pch-M	2082386	S	1189	870	2059	0.00053
Paucibacter sp. KCTC 42545	1768242	S	3808	568	4376	0.00114
[Polyangium] brachysporum	413882	S	3378	181	3559	0.00092
Rubrivivax gelatinosus	28068	S	3350	378	3728	0.00097
Rhizobacter gummiphilus	946333	S	3065	243	3308	0.00086
Inhella inkyongensis	392593	S	2776	281	3057	0.00079
Leptothrix cholodnii	34029	S	2578	238	2816	0.00073
Sphaerotilus natans	34103	S	2118	276	2394	0.00062
Aquabacterium olei	1296669	S	1734	201	1935	0.00050
Thiomonas sp. X19	1050370	S	432	119	551	0.00014
Thiomonas intermedia	926	S	331	124	455	0.00012
Thiomonas arsenitoxydans	426114	S	55	112	167	0.00004
Xylophilus sp. KACC 21265	2697032	S	944	60	1004	0.00026
Massilia sp. WG5	1707785	S	452	224	676	0.00018
Massilia sp. NR 4-1	1678028	S	332	33	365	0.00009
Massilia sp. YMA4	1593482	S	308	106	414	0.00011
Massilia putida	1141883	S	484	185	669	0.00017
Massilia oculi	945844	S	444	42	486	0.00013
Massilia albidiflava	321983	S	442	115	557	0.00014
Massilia flava	871742	S	393	38	431	0.00011
Massilia lutea	321985	S	332	61	393	0.00010
Massilia umbonata	864828	S	324	80	404	0.00011
Massilia armeniaca	2072590	S	277	92	369	0.00010
Massilia violaceinigra	2045208	S	263	19	282	0.00007
Massilia plicata	321984	S	257	35	292	0.00008
Herbaspirillum seropedicae	964	S	332	68	400	0.00010
Herbaspirillum robiniae	2014887	S	321	32	353	0.00009
Herbaspirillum rubrisubalbicans	80842	S	274	68	342	0.00009
Herbaspirillum huttiense	863372	S	200	45	245	0.00006
Herbaspirillum hiltneri	341045	S	169	7	176	0.00005
Herbaspirillum sp. meg3	2025949	S	81	4	85	0.00002
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	181	49	230	0.00006
Janthinobacterium sp. 17J80-10	2497863	S	138	5	143	0.00004
Janthinobacterium sp. SNU WT3	2590869	S	85	55	140	0.00004
Janthinobacterium sp. LM6	1938606	S	84	46	130	0.00003
Janthinobacterium sp. Marseille	375286	S	60	22	82	0.00002
Janthinobacterium sp. B9-8	1236179	S	18	0	18	0.00000
Janthinobacterium agaricidamnosum	55508	S	270	129	399	0.00010
Janthinobacterium lividum	29581	S	118	58	176	0.00005
Janthinobacterium svalbardensis	368607	S	70	44	114	0.00003
Duganella sp. GN2-R2	2728020	S	452	72	524	0.00014
Duganella sp. AF9R3	2728021	S	296	32	328	0.00009
Collimonas fungivorans	158899	S	189	20	209	0.00005
Collimonas pratensis	279113	S	141	14	155	0.00004
Collimonas arenae	279058	S	126	10	136	0.00004
Noviherbaspirillum sp. UKPF54	2601898	S	150	4	154	0.00004
Undibacterium sp. YM2	2058625	S	42	9	51	0.00001
Undibacterium sp. KW1	2058624	S	24	5	29	0.00001
Undibacterium parvum	401471	S	20	1	21	0.00001
Herminiimonas arsenicoxydans	204773	S	37	9	46	0.00001
Herminiimonas arsenitoxidans	1809410	S	16	3	19	0.00001
Oxalobacter formigenes	847	S	6	0	6	0.00000
Burkholderiales bacterium JOSHI_001	864051	S	2555	21	2576	0.00067
Burkholderiales bacterium GJ-E10	1469502	S	101	0	101	0.00003
Burkholderiales bacterium YL45	1834205	S	1	0	1	0.00000
Sutterella megalosphaeroides	2494234	S	20	0	20	0.00001
Sutterella faecalis	2584944	S	19	0	19	0.00000
Azoarcus sp. DD4	2027405	S	239	13	252	0.00007
Azoarcus sp. M9-3-2	2016596	S	173	1	174	0.00005
Azoarcus sp. DN11	356837	S	158	26	184	0.00005
Azoarcus sp. KH32C	748247	S	141	1	142	0.00004
Azoarcus sp. SY39	2067960	S	134	1	135	0.00004
Azoarcus sp. CIB	198107	S	111	17	128	0.00003
Azoarcus sp. BH72	62928	S	32	67	99	0.00003
Azoarcus communis	41977	S	146	4	150	0.00004
Azoarcus olearius	418699	S	44	91	135	0.00004
Thauera sp. K11	2005884	S	225	11	236	0.00006
Thauera sp. MZ1T	85643	S	203	36	239	0.00006
Thauera humireducens	1134435	S	146	8	154	0.00004
Thauera aromatica	59405	S	79	24	103	0.00003
Thauera hydrothermalis	2184083	S	49	67	116	0.00003
Thauera chlorobenzoica	96773	S	48	17	65	0.00002
Zoogloeaceae bacteirum Par-f-2	2080469	S	29	36	65	0.00002
Rhodocyclaceae bacterium	1898103	S	173	126	299	0.00008
Oryzomicrobium terrae	1735038	S	157	6	163	0.00004
Dechlorosoma suillum	146939	S	34	51	85	0.00002
Azospira sp. I09	1765049	S	22	31	53	0.00001
Aromatoleum aromaticum	551760	S	118	0	118	0.00003
Dechloromonas aromatica	259537	S	157	6	163	0.00004
Dechloromonas sp. HYN0024	2231055	S	49	2	51	0.00001
Chromobacterium sp. ATCC 53434	2059672	S	89	10	99	0.00003
Chromobacterium sp. 257-1	2605945	S	46	6	52	0.00001
Chromobacterium sp. IIBBL 274-1	2202142	S	13	40	53	0.00001
Chromobacterium sp. IIBBL 112-1	2202141	S	10	31	41	0.00001
Chromobacterium vaccinii	1108595	S	129	20	149	0.00004
Chromobacterium violaceum	536	S	115	27	142	0.00004
Chromobacterium rhizoryzae	1778675	S	16	86	102	0.00003
Chromobacterium haemolyticum	394935	S	8	40	48	0.00001
Iodobacter sp. H11R3	2496266	S	2	0	2	0.00000
Aquitalea sp. THG-DN7.12	1537400	S	31	7	38	0.00001
Aquitalea sp. USM4	1590041	S	18	11	29	0.00001
Aquitalea magnusonii	332411	S	37	22	59	0.00002
Aquitalea denitrificans	519081	S	19	9	28	0.00001
Jeongeupia sp. USM3	1906741	S	139	4	143	0.00004
Laribacter hongkongensis	168471	S	133	10	143	0.00004
Vogesella sp. LIG4	1192162	S	114	4	118	0.00003
Pseudogulbenkiania sp. NH8B	748280	S	108	11	119	0.00003
Microvirgula aerodenitrificans	57480	S	92	3	95	0.00002
Aquaspirillum sp. LM1	1938604	S	52	1	53	0.00001
Deefgea sp. D17	2739061	S	7	0	7	0.00000
Chitinibacter sp. 2T18	2739434	S	4	0	4	0.00000
Vitreoscilla filiformis	63	S	332	4	336	0.00009
Vitreoscilla sp. C1	96942	S	1	0	1	0.00000
Neisseria sp. KEM232	655307	S	47	2	49	0.00001
Neisseria sp. oral taxon 014	641148	S	8	1	9	0.00000
Neisseria sp. 10022	1853276	S	1	0	1	0.00000
Neisseria chenwenguii	1853278	S	16	0	16	0.00000
Neisseria lactamica	486	S	13	18	31	0.00001
Neisseria meningitidis	487	S	9	6	15	0.00000
Neisseria elongata	495	S	8	1	9	0.00000
Neisseria brasiliensis	2666100	S	6	0	6	0.00000
Neisseria canis	493	S	5	0	5	0.00000
Neisseria subflava	28449	S	4	1	5	0.00000
Neisseria cinerea	483	S	4	1	5	0.00000
Neisseria animalis	492	S	3	0	3	0.00000
Neisseria mucosa	488	S	3	0	3	0.00000
Neisseria animaloris	326522	S	3	0	3	0.00000
Neisseria gonorrhoeae	485	S	2	1	3	0.00000
Neisseria flavescens	484	S	1	0	1	0.00000
Chitinolyticbacter meiyuanensis	682798	S	97	1	98	0.00003
Crenobacter cavernae	2290923	S	96	6	102	0.00003
Eikenella corrodens	539	S	12	6	18	0.00000
Eikenella exigua	2528037	S	4	2	6	0.00000
Simonsiella muelleri	72	S	3	0	3	0.00000
Neisseriaceae bacterium DSM 100970	2052837	S	3	0	3	0.00000
Snodgrassella alvi	1196083	S	1	0	1	0.00000
Sterolibacteriaceae bacterium M52	2496847	S	196	25	221	0.00006
Sterolibacteriaceae bacterium J5B	2211108	S	51	3	54	0.00001
Methyloversatilis sp. RAC08	1842540	S	164	1	165	0.00004
Denitratisoma sp. DHT3	1981880	S	114	16	130	0.00003
Sulfuritalea hydrogenivorans	748811	S	84	1	85	0.00002
Sterolibacterium denitrificans	157592	S	59	0	59	0.00002
Sulfuritortus calidifontis	1914471	S	432	37	469	0.00012
Thiobacillus denitrificans	36861	S	86	0	86	0.00002
Nitrosomonadales bacterium 0125_3	2732067	S	208	2	210	0.00005
Nitrosomonadales bacterium Swamp67	2732487	S	142	1	143	0.00004
Nitrosomonadales bacterium skT11	2715678	S	48	1	49	0.00001
Sulfuriferula sp. AH1	1985873	S	101	2	103	0.00003
Sulfuriferula plumbiphila	171865	S	60	0	60	0.00002
Sulfuriferula nivalis	2675298	S	9	0	9	0.00000
Sulfuricella denitrificans	649841	S	27	0	27	0.00001
Sideroxydans lithotrophicus	63745	S	24	2	26	0.00001
Ferriphaselus amnicola	1188319	S	14	1	15	0.00000
Gallionella capsiferriformans	370405	S	9	0	9	0.00000
Candidatus Nitrotoga sp. AM1P	2559597	S	4	0	4	0.00000
Methylobacillus flagellatus	405	S	57	1	58	0.00002
Methylovorus glucosotrophus	266009	S	7	8	15	0.00000
Methylovorus sp. MP688	887061	S	6	7	13	0.00000
Methylophilus medardicus	2588534	S	9	0	9	0.00000
Methylophilus sp. TWE2	1662285	S	9	0	9	0.00000
Methylotenera mobilis	359408	S	2	0	2	0.00000
Methylotenera versatilis	1055487	S	2	0	2	0.00000
Candidatus Methylopumilus turicensis	1581680	S	1	0	1	0.00000
Nitrosospira briensis	35799	S	15	0	15	0.00000
Nitrosospira multiformis	1231	S	9	0	9	0.00000
Nitrosospira lacus	1288494	S	9	0	9	0.00000
Nitrosomonas europaea	915	S	7	0	7	0.00000
Nitrosomonas communis	44574	S	5	0	5	0.00000
Nitrosomonas ureae	44577	S	5	0	5	0.00000
Nitrosomonas sp. Is79A3	261292	S	4	0	4	0.00000
Nitrosomonas stercoris	1444684	S	3	0	3	0.00000
Nitrosomonas eutropha	916	S	2	0	2	0.00000
Casimicrobium huifangae	2591109	S	127	4	131	0.00003
Candidatus Accumulibacter phosphatis	327160	S	112	0	112	0.00003
Candidatus Kinetoplastibacterium sorsogonicusi	1576550	S	2	1	3	0.00000
Betaproteobacteria bacterium GR16-43	1904640	S	175	1	176	0.00005
Bradyrhizobium sp. BTAi1	288000	S	83932	1410	85342	0.02215
Bradyrhizobium sp. 323S2	1404649	S	22247	8983	31230	0.00811
Bradyrhizobium sp.	376	S	19474	7882	27356	0.00710
Bradyrhizobium sp. 1(2017)	1404888	S	1874	44	1918	0.00050
Bradyrhizobium sp. CCGE-LA001	1223566	S	1319	25	1344	0.00035
Bradyrhizobium sp. ORS 3257	167468	S	1289	22	1311	0.00034
Bradyrhizobium sp. CCBAU 051011	858422	S	836	13	849	0.00022
Bradyrhizobium sp. 6(2017)	1197460	S	784	12	796	0.00021
Bradyrhizobium sp. LCT2	2493093	S	707	559	1266	0.00033
Bradyrhizobium sp. 58S1	1404864	S	557	194	751	0.00020
Bradyrhizobium sp. S23321	335659	S	551	194	745	0.00019
Bradyrhizobium sp. SK17	2057741	S	547	41	588	0.00015
Bradyrhizobium sp. WSM471	319017	S	496	224	720	0.00019
Bradyrhizobium sp. ORS 285	115808	S	451	8	459	0.00012
Bradyrhizobium sp. ORS 278	114615	S	376	8	384	0.00010
Bradyrhizobium sp. SG09	2599805	S	203	413	616	0.00016
Bradyrhizobium sp. TM102	2599819	S	173	321	494	0.00013
Bradyrhizobium japonicum	375	S	56541	15561	72102	0.01871
Bradyrhizobium diazoefficiens	1355477	S	5953	2817	8770	0.00228
Bradyrhizobium zhanjiangense	1325107	S	1358	19	1377	0.00036
Bradyrhizobium guangzhouense	1325095	S	1290	126	1416	0.00037
Bradyrhizobium symbiodeficiens	1404367	S	1268	40	1308	0.00034
Bradyrhizobium erythrophlei	1437360	S	1154	7	1161	0.00030
Bradyrhizobium guangdongense	1325090	S	976	121	1097	0.00028
Bradyrhizobium guangxiense	1325115	S	952	88	1040	0.00027
Bradyrhizobium betae	244734	S	950	130	1080	0.00028
Bradyrhizobium amphicarpaeae	1404768	S	650	25	675	0.00018
Bradyrhizobium elkanii	29448	S	533	18	551	0.00014
Bradyrhizobium ottawaense	931866	S	436	804	1240	0.00032
Bradyrhizobium oligotrophicum	44255	S	436	6	442	0.00011
Bradyrhizobium lablabi	722472	S	411	183	594	0.00015
Bradyrhizobium icense	1274631	S	346	7	353	0.00009
Bradyrhizobium paxllaeri	190148	S	345	5	350	0.00009
Bradyrhizobium canariense	255045	S	310	1	311	0.00008
Bosea sp. F3-2	2599640	S	350	65	415	0.00011
Bosea sp. Tri-49	1867715	S	324	31	355	0.00009
Bosea sp. RAC05	1842539	S	304	50	354	0.00009
Bosea sp. AS-1	2015316	S	262	54	316	0.00008
Bosea sp. ANAM02	2020412	S	259	60	319	0.00008
Bosea sp. PAMC 26642	1792307	S	257	18	275	0.00007
Bosea vaviloviae	1526658	S	401	42	443	0.00012
Rhodopseudomonas palustris	1076	S	1274	40	1314	0.00034
Nitrobacter hamburgensis	912	S	163	1	164	0.00004
Nitrobacter winogradskyi	913	S	157	3	160	0.00004
Tardiphaga sp. vice278	2592815	S	9	125	134	0.00003
Tardiphaga sp. vice352	2592816	S	5	89	94	0.00002
Variibacter gotjawalensis	1333996	S	189	1	190	0.00005
Afipia sp. GAS231	1882747	S	149	8	157	0.00004
Oligotropha carboxidovorans	40137	S	115	176	291	0.00008
Bradyrhizobiaceae bacterium SG-6C	709797	S	108	1	109	0.00003
Mesorhizobium australicum	536018	S	76743	8320	85063	0.02208
Mesorhizobium sp. 8	2584466	S	170	3	173	0.00005
Mesorhizobium sp. NIBRBAC000500504	2725666	S	149	13	162	0.00004
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	S	115	18	133	0.00003
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	2493672	S	112	37	149	0.00004
Mesorhizobium sp. Pch-S	2082387	S	111	2	113	0.00003
Mesorhizobium sp. DCY119	2108445	S	88	2	90	0.00002
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	S	84	29	113	0.00003
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	2493669	S	84	41	125	0.00003
Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1	2493673	S	84	12	96	0.00003
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	2493678	S	82	9	91	0.00002
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	2493675	S	77	11	88	0.00002
Mesorhizobium sp. WSM1497	278153	S	65	98	163	0.00004
Mesorhizobium sp. NZP2077	2483404	S	62	4	66	0.00002
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1	2493671	S	61	25	86	0.00002
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	2493677	S	61	6	67	0.00002
Mesorhizobium sp. NZP2298	2483403	S	49	5	54	0.00001
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	S	43	5	48	0.00001
Mesorhizobium sp. AA22	1854057	S	36	8	44	0.00001
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	2493670	S	31	71	102	0.00003
Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1	2493674	S	29	75	104	0.00003
Mesorhizobium sp. NZP2234	2483402	S	4	10	14	0.00000
Mesorhizobium oceanicum	1670800	S	185	5	190	0.00005
Mesorhizobium loti	381	S	165	253	418	0.00011
Mesorhizobium amorphae	71433	S	99	3	102	0.00003
Mesorhizobium ciceri	39645	S	75	119	194	0.00005
Mesorhizobium opportunistum	593909	S	71	7	78	0.00002
Mesorhizobium japonicum	2066070	S	57	12	69	0.00002
Mesorhizobium erdmanii	1777866	S	51	3	54	0.00001
Mesorhizobium huakuii	28104	S	8	14	22	0.00001
Nitratireductor sp. SY7	2599600	S	155	2	157	0.00004
Nitratireductor sp. OM-1	1756988	S	101	2	103	0.00003
Aminobacter aminovorans	83263	S	129	6	135	0.00004
Aminobacter sp. MSH1	374606	S	117	8	125	0.00003
Chelativorans sp. BNC1	266779	S	123	2	125	0.00003
Hoeflea phototrophica	244596	S	53	2	55	0.00001
Hoeflea sp. IMCC20628	1620421	S	46	1	47	0.00001
Roseitalea porphyridii	1852022	S	98	1	99	0.00003
Oricola sp. MEBiC13590	2742145	S	73	1	74	0.00002
Phyllobacterium zundukense	1867719	S	70	1	71	0.00002
Salaquimonas pukyongi	2712698	S	40	0	40	0.00001
Lentilitoribacter sp. Alg239-R112	2305987	S	5	0	5	0.00000
Rhizobium sp. WL3	2603277	S	102	3	105	0.00003
Rhizobium sp. 11515TR	2028343	S	89	3	92	0.00002
Rhizobium sp. ACO-34A	1571470	S	86	4	90	0.00002
Rhizobium sp. NXC24	2048897	S	68	2	70	0.00002
Rhizobium sp. NXC14	1981173	S	50	7	57	0.00002
Rhizobium sp. CIAT894	2020312	S	39	7	46	0.00001
Rhizobium sp. Khangiran2	1435607	S	37	23	60	0.00002
Rhizobium sp. ADMK78	1813451	S	32	1	33	0.00001
Rhizobium sp. IE4771	1301032	S	29	34	63	0.00002
Rhizobium sp. TAL182	2020313	S	13	33	46	0.00001
Rhizobium sp. JKLM12A2	2583231	S	10	29	39	0.00001
Rhizobium sp. NIBRBAC000502774	2590777	S	10	46	56	0.00001
Rhizobium sp. TCK	136098	S	9	28	37	0.00001
Rhizobium sp. Y9	1914541	S	9	31	40	0.00001
Rhizobium sp. JKLM19E	2583232	S	7	17	24	0.00001
Rhizobium sp. Kim5	2020311	S	7	10	17	0.00000
Rhizobium sp. S41	1869170	S	7	62	69	0.00002
Rhizobium sp. IRBG74	424182	S	7	30	37	0.00001
Rhizobium sp. JKLM13E	2582918	S	3	8	11	0.00000
Rhizobium sp. N324	1703969	S	2	52	54	0.00001
Rhizobium sp. CCGE531	2364271	S	1	51	52	0.00001
Rhizobium leguminosarum	384	S	495	149	644	0.00017
Rhizobium etli	29449	S	133	94	227	0.00006
Rhizobium jaguaris	1312183	S	80	1	81	0.00002
Rhizobium grahamii	1120045	S	80	2	82	0.00002
Rhizobium favelukesii	348824	S	78	4	82	0.00002
Rhizobium pseudoryzae	379684	S	78	3	81	0.00002
Rhizobium phaseoli	396	S	76	145	221	0.00006
Rhizobium tropici	398	S	74	14	88	0.00002
Rhizobium rhizoryzae	451876	S	64	2	66	0.00002
Rhizobium daejeonense	240521	S	61	3	64	0.00002
Rhizobium gallicum	56730	S	61	2	63	0.00002
Rhizobium pusense	648995	S	46	151	197	0.00005
Rhizobium acidisoli	1538158	S	28	14	42	0.00001
Rhizobium flavum	1335061	S	26	14	40	0.00001
Rhizobium oryzihabitans	2267833	S	24	8	32	0.00001
Agrobacterium tumefaciens	358	S	404	281	685	0.00018
Agrobacterium fabrum	1176649	S	48	46	94	0.00002
Agrobacterium sp. T29	2580515	S	20	5	25	0.00001
Agrobacterium sp. CGMCC 11546	2579248	S	17	23	40	0.00001
Agrobacterium sp. MA01	2664893	S	16	26	42	0.00001
Agrobacterium sp. RAC06	1842536	S	11	18	29	0.00001
Agrobacterium sp. H13-3	861208	S	3	12	15	0.00000
Agrobacterium vitis	373	S	79	1	80	0.00002
Agrobacterium larrymoorei	160699	S	59	2	61	0.00002
Agrobacterium rhizogenes	359	S	39	4	43	0.00001
Neorhizobium galegae	399	S	178	6	184	0.00005
Neorhizobium sp. NCHU2750	1825976	S	91	14	105	0.00003
