name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alcaligenaceae bacterium SJ-26	2593958	S	115	1	116	0.00003
Basilea psittacipulmonis	1472345	S	9	0	9	0.00000
Paenalcaligenes hominis	643674	S	3	0	3	0.00000
Oligella urethralis	90245	S	2	0	2	0.00000
Ralstonia mannitolilytica	105219	S	152462	17613	170075	0.04427
Ralstonia pickettii	329	S	1340	374	1714	0.00045
Ralstonia solanacearum	305	S	937	151	1088	0.00028
Ralstonia insidiosa	190721	S	342	14	356	0.00009
Ralstonia pseudosolanacearum	1310165	S	13	10	23	0.00001
blood disease bacterium A2-HR MARDI	1944648	S	3	1	4	0.00000
Cupriavidus taiwanensis	164546	S	1365	279	1644	0.00043
Cupriavidus gilardii	82541	S	1339	344	1683	0.00044
Cupriavidus pauculus	82633	S	695	101	796	0.00021
Cupriavidus necator	106590	S	603	106	709	0.00018
Cupriavidus metallidurans	119219	S	412	98	510	0.00013
Cupriavidus basilensis	68895	S	401	31	432	0.00011
Cupriavidus oxalaticus	96344	S	396	59	455	0.00012
Cupriavidus campinensis	151783	S	322	73	395	0.00010
Cupriavidus pinatubonensis	248026	S	170	8	178	0.00005
Cupriavidus nantongensis	1796606	S	110	114	224	0.00006
Cupriavidus sp. USMAA2-4	876364	S	36	274	310	0.00008
Cupriavidus sp. USMAHM13	1389192	S	17	165	182	0.00005
Cupriavidus malaysiensis	367825	S	29	317	346	0.00009
Burkholderia cenocepacia	95486	S	435	519	954	0.00025
Burkholderia multivorans	87883	S	251	60	311	0.00008
Burkholderia cepacia	292	S	197	230	427	0.00011
Burkholderia ubonensis	101571	S	165	84	249	0.00007
Burkholderia stabilis	95485	S	137	60	197	0.00005
Burkholderia lata	482957	S	134	46	180	0.00005
Burkholderia contaminans	488447	S	101	36	137	0.00004
Burkholderia seminalis	488731	S	71	24	95	0.00002
[Pseudomonas] mesoacidophila	265293	S	68	15	83	0.00002
Burkholderia pyrrocinia	60550	S	65	29	94	0.00002
Burkholderia stagnalis	1503054	S	59	9	68	0.00002
Burkholderia metallica	488729	S	58	18	76	0.00002
Burkholderia territorii	1503055	S	57	25	82	0.00002
Burkholderia ambifaria	152480	S	50	57	107	0.00003
Burkholderia anthina	179879	S	37	16	53	0.00001
Burkholderia vietnamiensis	60552	S	35	169	204	0.00005
Burkholderia diffusa	488732	S	33	14	47	0.00001
Burkholderia pseudomultivorans	1207504	S	30	24	54	0.00001
Burkholderia latens	488446	S	17	31	48	0.00001
Burkholderia sp. KK1	1855726	S	210	104	314	0.00008
Burkholderia sp. DHOD12	2571746	S	167	1	168	0.00004
Burkholderia sp. THE68	758782	S	119	2	121	0.00003
Burkholderia sp. CCGE1003	640512	S	110	2	112	0.00003
Burkholderia sp. IDO3	1705310	S	85	38	123	0.00003
Burkholderia sp. OLGA172	1804984	S	83	2	85	0.00002
Burkholderia sp. Bp7605	1740163	S	53	1	54	0.00001
Burkholderia sp. JP2-270	2217913	S	51	34	85	0.00002
Burkholderia sp. MSMB0856	1637869	S	36	27	63	0.00002
Burkholderia sp. NRF60-BP8	1637853	S	34	26	60	0.00002
Burkholderia sp. RPE67	758796	S	34	37	71	0.00002
Burkholderia sp. LA-2-3-30-S1-D2	1637862	S	32	19	51	0.00001
Burkholderia sp. YI23	1097668	S	19	20	39	0.00001
Burkholderia sp. PAMC 28687	1795874	S	14	11	25	0.00001
Burkholderia sp. PAMC 26561	1795043	S	12	7	19	0.00001
Burkholderia sp. KBS0801	1179675	S	10	49	59	0.00002
Burkholderia sp. KJ006	416344	S	7	90	97	0.00003
Burkholderia pseudomallei	28450	S	105	182	287	0.00007
Burkholderia thailandensis	57975	S	91	41	132	0.00003
Burkholderia oklahomensis	342113	S	37	8	45	0.00001
Burkholderia sp. BDU8	1385592	S	32	5	37	0.00001
Burkholderia sp. BDU6	1385591	S	17	3	20	0.00001
Burkholderia sp. MSMB0852	1637841	S	9	24	33	0.00001
Burkholderia sp. MSMB617WGS	1637831	S	5	16	21	0.00001
Burkholderia mallei	13373	S	3	30	33	0.00001
Burkholderia sp. MSMB0266	1637837	S	2	4	6	0.00000
Burkholderia sp. MSMB1588	1636423	S	1	7	8	0.00000
Burkholderia gladioli	28095	S	521	29	550	0.00014
Burkholderia plantarii	41899	S	183	15	198	0.00005
Burkholderia glumae	337	S	169	19	188	0.00005
Burkholderia insecticola	758793	S	95	1	96	0.00003
Paraburkholderia sp. 7MH5	2547399	S	190	14	204	0.00005
Paraburkholderia sp. DHF22	2571748	S	172	11	183	0.00005
Paraburkholderia sp. 7Q-K02	2571747	S	148	13	161	0.00004
Paraburkholderia sp. SOS3	1926494	S	139	2	141	0.00004
Paraburkholderia sp. CCGE1002	640511	S	109	11	120	0.00003
Paraburkholderia sp. Msb3	2604047	S	61	46	107	0.00003
Paraburkholderia aromaticivorans	2026199	S	167	53	220	0.00006
Paraburkholderia caribensis	75105	S	150	66	216	0.00006
Paraburkholderia megapolitana	420953	S	104	2	106	0.00003
Paraburkholderia sprentiae	948107	S	102	8	110	0.00003
Paraburkholderia phenoliruptrix	252970	S	99	36	135	0.00004
Paraburkholderia terricola	169427	S	99	11	110	0.00003
Paraburkholderia fungorum	134537	S	95	12	107	0.00003
Paraburkholderia caffeinilytica	1761016	S	86	12	98	0.00003
Paraburkholderia dokdonella	2211211	S	83	10	93	0.00002
Paraburkholderia xenovorans	36873	S	74	53	127	0.00003
Paraburkholderia phytofirmans	261302	S	74	29	103	0.00003
Paraburkholderia hospita	169430	S	71	55	126	0.00003
Paraburkholderia graminis	60548	S	71	10	81	0.00002
Paraburkholderia phymatum	148447	S	64	24	88	0.00002
Paraburkholderia caledonica	134536	S	63	5	68	0.00002
Paraburkholderia terrae	311230	S	41	43	84	0.00002
Pandoraea norimbergensis	93219	S	289	19	308	0.00008
Pandoraea pnomenusa	93220	S	266	41	307	0.00008
Pandoraea apista	93218	S	206	47	253	0.00007
Pandoraea thiooxydans	445709	S	126	1	127	0.00003
Pandoraea pulmonicola	93221	S	122	12	134	0.00004
Pandoraea faecigallinarum	656179	S	118	24	142	0.00004
Pandoraea sp. XY-2	2518599	S	114	12	126	0.00003
Pandoraea vervacti	656178	S	98	25	123	0.00003
Pandoraea oxalativorans	573737	S	77	37	114	0.00003
Pandoraea fibrosis	1891094	S	61	19	80	0.00002
Pandoraea sputorum	93222	S	57	22	79	0.00002
Lautropia mirabilis	47671	S	112	1	113	0.00003
Chitinimonas arctica	2594795	S	89	0	89	0.00002
Caballeronia sp. SBC2	2705547	S	6	51	57	0.00002
Caballeronia sp. SBC1	2705548	S	2	22	24	0.00001
Paraburkholderia rhizoxinica	412963	S	58	0	58	0.00002
Polynucleobacter necessarius	576610	S	17	0	17	0.00000
Polynucleobacter paneuropaeus	2527775	S	12	0	12	0.00000
Polynucleobacter sp. LimPoW16	1743162	S	9	0	9	0.00000
Polynucleobacter sp. MWH-UH21B	1743174	S	1	0	1	0.00000
Polynucleobacter asymbioticus	576611	S	5	0	5	0.00000
Polynucleobacter difficilis	556054	S	2	0	2	0.00000
Polynucleobacter acidiphobus	556053	S	1	0	1	0.00000
Polynucleobacter wuianus	1743168	S	1	0	1	0.00000
Polynucleobacter duraquae	1835254	S	1	0	1	0.00000
Limnobacter sp. SAORIC-580	2732163	S	13	0	13	0.00000
Ephemeroptericola cinctiostellae	2268024	S	13	0	13	0.00000
Mycoavidus cysteinexigens	1553431	S	7	0	7	0.00000
Mitsuaria sp. 7	1658665	S	6052	644	6696	0.00174
Roseateles depolymerans	76731	S	4620	615	5235	0.00136
Paucibacter sp. KCTC 42545	1768242	S	3864	561	4425	0.00115
Methylibium sp. Pch-M	2082386	S	1172	907	2079	0.00054
Methylibium petroleiphilum	105560	S	1151	784	1935	0.00050
[Polyangium] brachysporum	413882	S	3367	176	3543	0.00092
Rubrivivax gelatinosus	28068	S	3275	359	3634	0.00095
Rhizobacter gummiphilus	946333	S	2993	231	3224	0.00084
Inhella inkyongensis	392593	S	2830	279	3109	0.00081
Leptothrix cholodnii	34029	S	2563	231	2794	0.00073
Sphaerotilus natans	34103	S	2203	280	2483	0.00065
Aquabacterium olei	1296669	S	1708	194	1902	0.00050
Thiomonas sp. X19	1050370	S	443	115	558	0.00015
Thiomonas intermedia	926	S	299	99	398	0.00010
Thiomonas arsenitoxydans	426114	S	47	88	135	0.00004
Xylophilus sp. KACC 21265	2697032	S	995	62	1057	0.00028
Massilia sp. WG5	1707785	S	466	224	690	0.00018
Massilia sp. YMA4	1593482	S	336	113	449	0.00012
Massilia sp. NR 4-1	1678028	S	331	32	363	0.00009
Massilia putida	1141883	S	531	196	727	0.00019
Massilia oculi	945844	S	483	44	527	0.00014
Massilia flava	871742	S	447	42	489	0.00013
Massilia albidiflava	321983	S	409	103	512	0.00013
Massilia armeniaca	2072590	S	347	111	458	0.00012
Massilia lutea	321985	S	340	60	400	0.00010
Massilia plicata	321984	S	332	44	376	0.00010
Massilia umbonata	864828	S	330	79	409	0.00011
Massilia violaceinigra	2045208	S	286	20	306	0.00008
Herbaspirillum seropedicae	964	S	329	62	391	0.00010
Herbaspirillum robiniae	2014887	S	320	30	350	0.00009
Herbaspirillum rubrisubalbicans	80842	S	264	60	324	0.00008
Herbaspirillum huttiense	863372	S	202	42	244	0.00006
Herbaspirillum hiltneri	341045	S	167	7	174	0.00005
Herbaspirillum sp. meg3	2025949	S	99	4	103	0.00003
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	171	47	218	0.00006
Janthinobacterium sp. 17J80-10	2497863	S	129	4	133	0.00003
Janthinobacterium sp. LM6	1938606	S	76	43	119	0.00003
Janthinobacterium sp. SNU WT3	2590869	S	76	50	126	0.00003
Janthinobacterium sp. Marseille	375286	S	47	16	63	0.00002
Janthinobacterium sp. B9-8	1236179	S	17	0	17	0.00000
Janthinobacterium agaricidamnosum	55508	S	262	127	389	0.00010
Janthinobacterium lividum	29581	S	104	51	155	0.00004
Janthinobacterium svalbardensis	368607	S	80	51	131	0.00003
Duganella sp. GN2-R2	2728020	S	416	64	480	0.00013
Duganella sp. AF9R3	2728021	S	258	26	284	0.00007
Collimonas fungivorans	158899	S	174	20	194	0.00005
Collimonas pratensis	279113	S	133	15	148	0.00004
Collimonas arenae	279058	S	121	10	131	0.00003
Noviherbaspirillum sp. UKPF54	2601898	S	118	3	121	0.00003
Undibacterium sp. YM2	2058625	S	42	7	49	0.00001
Undibacterium sp. KW1	2058624	S	19	3	22	0.00001
Undibacterium parvum	401471	S	18	1	19	0.00000
Herminiimonas arsenicoxydans	204773	S	26	6	32	0.00001
Herminiimonas arsenitoxidans	1809410	S	22	4	26	0.00001
Oxalobacter formigenes	847	S	3	0	3	0.00000
Burkholderiales bacterium JOSHI_001	864051	S	2440	20	2460	0.00064
Burkholderiales bacterium GJ-E10	1469502	S	125	0	125	0.00003
Burkholderiales bacterium YL45	1834205	S	4	0	4	0.00000
Sutterella megalosphaeroides	2494234	S	32	0	32	0.00001
Sutterella faecalis	2584944	S	19	0	19	0.00000
Azoarcus sp. DD4	2027405	S	258	13	271	0.00007
Azoarcus sp. M9-3-2	2016596	S	173	1	174	0.00005
Azoarcus sp. KH32C	748247	S	144	1	145	0.00004
Azoarcus sp. DN11	356837	S	141	21	162	0.00004
Azoarcus sp. SY39	2067960	S	136	1	137	0.00004
Azoarcus sp. CIB	198107	S	116	16	132	0.00003
Azoarcus sp. BH72	62928	S	41	72	113	0.00003
Azoarcus communis	41977	S	138	4	142	0.00004
Azoarcus olearius	418699	S	47	81	128	0.00003
Thauera sp. K11	2005884	S	231	12	243	0.00006
Thauera sp. MZ1T	85643	S	197	36	233	0.00006
Thauera humireducens	1134435	S	124	7	131	0.00003
Thauera chlorobenzoica	96773	S	80	29	109	0.00003
Thauera aromatica	59405	S	72	22	94	0.00002
Thauera hydrothermalis	2184083	S	46	55	101	0.00003
Zoogloeaceae bacteirum Par-f-2	2080469	S	35	38	73	0.00002
Rhodocyclaceae bacterium	1898103	S	195	138	333	0.00009
Dechlorosoma suillum	146939	S	45	68	113	0.00003
Azospira sp. I09	1765049	S	23	32	55	0.00001
Oryzomicrobium terrae	1735038	S	129	4	133	0.00003
Aromatoleum aromaticum	551760	S	103	0	103	0.00003
Dechloromonas aromatica	259537	S	163	9	172	0.00004
Dechloromonas sp. HYN0024	2231055	S	47	2	49	0.00001
Chromobacterium sp. ATCC 53434	2059672	S	91	11	102	0.00003
Chromobacterium sp. 257-1	2605945	S	57	8	65	0.00002
Chromobacterium sp. IIBBL 274-1	2202142	S	11	35	46	0.00001
Chromobacterium sp. IIBBL 112-1	2202141	S	10	32	42	0.00001
Chromobacterium violaceum	536	S	113	26	139	0.00004
Chromobacterium vaccinii	1108595	S	112	19	131	0.00003
Chromobacterium haemolyticum	394935	S	12	69	81	0.00002
Chromobacterium rhizoryzae	1778675	S	10	61	71	0.00002
Iodobacter sp. H11R3	2496266	S	5	0	5	0.00000
Laribacter hongkongensis	168471	S	153	12	165	0.00004
Jeongeupia sp. USM3	1906741	S	122	3	125	0.00003
Aquitalea sp. THG-DN7.12	1537400	S	28	5	33	0.00001
Aquitalea sp. USM4	1590041	S	18	8	26	0.00001
Aquitalea magnusonii	332411	S	32	13	45	0.00001
Aquitalea denitrificans	519081	S	10	3	13	0.00000
Vogesella sp. LIG4	1192162	S	107	4	111	0.00003
Pseudogulbenkiania sp. NH8B	748280	S	106	10	116	0.00003
Microvirgula aerodenitrificans	57480	S	94	3	97	0.00003
Aquaspirillum sp. LM1	1938604	S	69	1	70	0.00002
Deefgea sp. D17	2739061	S	6	0	6	0.00000
Chitinibacter sp. 2T18	2739434	S	2	0	2	0.00000
Vitreoscilla filiformis	63	S	282	3	285	0.00007
Vitreoscilla sp. C1	96942	S	1	0	1	0.00000
Neisseria sp. KEM232	655307	S	38	1	39	0.00001
Neisseria sp. oral taxon 014	641148	S	10	1	11	0.00000
Neisseria chenwenguii	1853278	S	11	0	11	0.00000
Neisseria cinerea	483	S	9	3	12	0.00000
Neisseria lactamica	486	S	8	19	27	0.00001
Neisseria animaloris	326522	S	8	0	8	0.00000
Neisseria elongata	495	S	8	1	9	0.00000
Neisseria brasiliensis	2666100	S	7	0	7	0.00000
Neisseria animalis	492	S	5	0	5	0.00000
Neisseria meningitidis	487	S	4	3	7	0.00000
Neisseria weaveri	28091	S	3	0	3	0.00000
Neisseria mucosa	488	S	3	0	3	0.00000
Neisseria zoodegmatis	326523	S	3	0	3	0.00000
Neisseria gonorrhoeae	485	S	2	1	3	0.00000
Chitinolyticbacter meiyuanensis	682798	S	92	1	93	0.00002
Crenobacter cavernae	2290923	S	78	4	82	0.00002
Eikenella corrodens	539	S	13	17	30	0.00001
Neisseriaceae bacterium DSM 100970	2052837	S	4	0	4	0.00000
Simonsiella muelleri	72	S	2	0	2	0.00000
Sterolibacteriaceae bacterium M52	2496847	S	220	22	242	0.00006
Sterolibacteriaceae bacterium J5B	2211108	S	53	1	54	0.00001
Methyloversatilis sp. RAC08	1842540	S	154	1	155	0.00004
Denitratisoma sp. DHT3	1981880	S	86	12	98	0.00003
Sulfuritalea hydrogenivorans	748811	S	74	0	74	0.00002
Sterolibacterium denitrificans	157592	S	73	0	73	0.00002
Sulfuritortus calidifontis	1914471	S	392	36	428	0.00011
Thiobacillus denitrificans	36861	S	59	0	59	0.00002
Nitrosomonadales bacterium 0125_3	2732067	S	193	2	195	0.00005
Nitrosomonadales bacterium Swamp67	2732487	S	123	1	124	0.00003
Nitrosomonadales bacterium skT11	2715678	S	44	1	45	0.00001
Sulfuriferula sp. AH1	1985873	S	106	2	108	0.00003
Sulfuriferula plumbiphila	171865	S	59	1	60	0.00002
Sulfuriferula nivalis	2675298	S	6	0	6	0.00000
Sideroxydans lithotrophicus	63745	S	23	3	26	0.00001
Sulfuricella denitrificans	649841	S	20	0	20	0.00001
Ferriphaselus amnicola	1188319	S	18	3	21	0.00001
Gallionella capsiferriformans	370405	S	13	2	15	0.00000
Candidatus Nitrotoga sp. AM1P	2559597	S	5	0	5	0.00000
Methylobacillus flagellatus	405	S	35	1	36	0.00001
Methylovorus glucosotrophus	266009	S	8	9	17	0.00000
Methylovorus sp. MP688	887061	S	6	7	13	0.00000
Methylophilus sp. TWE2	1662285	S	12	0	12	0.00000
Methylotenera mobilis	359408	S	4	0	4	0.00000
Methylotenera versatilis	1055487	S	3	0	3	0.00000
Candidatus Methylopumilus planktonicus	1581557	S	3	0	3	0.00000
Nitrosomonas sp. Is79A3	261292	S	16	0	16	0.00000
Nitrosomonas communis	44574	S	11	0	11	0.00000
Nitrosomonas europaea	915	S	6	0	6	0.00000
Nitrosomonas stercoris	1444684	S	5	0	5	0.00000
Nitrosomonas eutropha	916	S	2	0	2	0.00000
Nitrosospira briensis	35799	S	17	1	18	0.00000
Nitrosospira multiformis	1231	S	8	0	8	0.00000
Nitrosospira lacus	1288494	S	8	0	8	0.00000
Casimicrobium huifangae	2591109	S	118	3	121	0.00003
Candidatus Accumulibacter phosphatis	327160	S	103	0	103	0.00003
Betaproteobacteria bacterium GR16-43	1904640	S	213	1	214	0.00006
beta proteobacterium CB	543913	S	2	0	2	0.00000
Bradyrhizobium sp. BTAi1	288000	S	83933	1403	85336	0.02221
Bradyrhizobium sp. 323S2	1404649	S	22231	8959	31190	0.00812
Bradyrhizobium sp.	376	S	19316	7820	27136	0.00706
Bradyrhizobium sp. 1(2017)	1404888	S	1984	46	2030	0.00053
Bradyrhizobium sp. ORS 3257	167468	S	1353	23	1376	0.00036
Bradyrhizobium sp. CCGE-LA001	1223566	S	1236	23	1259	0.00033
Bradyrhizobium sp. CCBAU 051011	858422	S	855	13	868	0.00023
Bradyrhizobium sp. 6(2017)	1197460	S	786	12	798	0.00021
Bradyrhizobium sp. LCT2	2493093	S	684	539	1223	0.00032
Bradyrhizobium sp. SK17	2057741	S	584	44	628	0.00016
Bradyrhizobium sp. S23321	335659	S	574	202	776	0.00020
Bradyrhizobium sp. WSM471	319017	S	524	237	761	0.00020
Bradyrhizobium sp. 58S1	1404864	S	516	180	696	0.00018
Bradyrhizobium sp. ORS 285	115808	S	469	8	477	0.00012
Bradyrhizobium sp. ORS 278	114615	S	413	8	421	0.00011
Bradyrhizobium sp. TM102	2599819	S	181	336	517	0.00013
Bradyrhizobium sp. SG09	2599805	S	175	355	530	0.00014
Bradyrhizobium japonicum	375	S	56525	15535	72060	0.01876
Bradyrhizobium diazoefficiens	1355477	S	5831	2749	8580	0.00223
Bradyrhizobium zhanjiangense	1325107	S	1279	18	1297	0.00034
Bradyrhizobium erythrophlei	1437360	S	1261	7	1268	0.00033
Bradyrhizobium guangzhouense	1325095	S	1252	122	1374	0.00036
Bradyrhizobium symbiodeficiens	1404367	S	1209	38	1247	0.00032
Bradyrhizobium guangdongense	1325090	S	976	120	1096	0.00029
Bradyrhizobium guangxiense	1325115	S	974	90	1064	0.00028
Bradyrhizobium betae	244734	S	889	122	1011	0.00026
Bradyrhizobium amphicarpaeae	1404768	S	668	25	693	0.00018
Bradyrhizobium elkanii	29448	S	501	16	517	0.00013
Bradyrhizobium oligotrophicum	44255	S	487	7	494	0.00013
Bradyrhizobium ottawaense	931866	S	429	788	1217	0.00032
Bradyrhizobium icense	1274631	S	386	8	394	0.00010
Bradyrhizobium lablabi	722472	S	370	164	534	0.00014
Bradyrhizobium paxllaeri	190148	S	345	5	350	0.00009
Bradyrhizobium canariense	255045	S	337	2	339	0.00009
Bosea sp. F3-2	2599640	S	339	60	399	0.00010
Bosea sp. RAC05	1842539	S	323	50	373	0.00010
Bosea sp. Tri-49	1867715	S	320	29	349	0.00009
Bosea sp. PAMC 26642	1792307	S	263	17	280	0.00007
Bosea sp. ANAM02	2020412	S	239	53	292	0.00008
Bosea sp. AS-1	2015316	S	228	45	273	0.00007
Bosea vaviloviae	1526658	S	464	43	507	0.00013
Rhodopseudomonas palustris	1076	S	1232	38	1270	0.00033
Nitrobacter winogradskyi	913	S	173	4	177	0.00005
Nitrobacter hamburgensis	912	S	153	1	154	0.00004
Variibacter gotjawalensis	1333996	S	214	1	215	0.00006
Tardiphaga sp. vice278	2592815	S	8	99	107	0.00003
Tardiphaga sp. vice352	2592816	S	6	95	101	0.00003
Afipia sp. GAS231	1882747	S	161	8	169	0.00004
Oligotropha carboxidovorans	40137	S	125	120	245	0.00006
Bradyrhizobiaceae bacterium SG-6C	709797	S	97	1	98	0.00003
Mesorhizobium australicum	536018	S	76842	8393	85235	0.02219
Mesorhizobium sp. NIBRBAC000500504	2725666	S	175	16	191	0.00005
Mesorhizobium sp. 8	2584466	S	168	3	171	0.00004
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	S	133	22	155	0.00004
Mesorhizobium sp. DCY119	2108445	S	122	3	125	0.00003
Mesorhizobium sp. Pch-S	2082387	S	114	2	116	0.00003
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	2493672	S	105	37	142	0.00004
Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1	2493673	S	96	15	111	0.00003
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	S	90	34	124	0.00003
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	2493675	S	78	11	89	0.00002
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	2493678	S	76	8	84	0.00002
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	2493669	S	74	39	113	0.00003
Mesorhizobium sp. NZP2077	2483404	S	69	5	74	0.00002
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1	2493671	S	58	26	84	0.00002
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	2493677	S	57	6	63	0.00002
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	S	57	7	64	0.00002
Mesorhizobium sp. NZP2298	2483403	S	51	6	57	0.00001
Mesorhizobium sp. WSM1497	278153	S	41	62	103	0.00003
Mesorhizobium sp. AA22	1854057	S	41	10	51	0.00001
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	2493670	S	38	94	132	0.00003
Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1	2493674	S	30	84	114	0.00003
Mesorhizobium sp. NZP2234	2483402	S	2	5	7	0.00000
Mesorhizobium oceanicum	1670800	S	160	4	164	0.00004
Mesorhizobium loti	381	S	153	224	377	0.00010
Mesorhizobium amorphae	71433	S	87	2	89	0.00002
Mesorhizobium opportunistum	593909	S	67	7	74	0.00002
Mesorhizobium erdmanii	1777866	S	61	4	65	0.00002
Mesorhizobium japonicum	2066070	S	57	12	69	0.00002
Mesorhizobium ciceri	39645	S	53	88	141	0.00004
Mesorhizobium huakuii	28104	S	13	22	35	0.00001
Nitratireductor sp. SY7	2599600	S	140	1	141	0.00004
Nitratireductor sp. OM-1	1756988	S	128	2	130	0.00003
Aminobacter aminovorans	83263	S	133	7	140	0.00004
Aminobacter sp. MSH1	374606	S	119	8	127	0.00003
Hoeflea phototrophica	244596	S	69	5	74	0.00002
Hoeflea sp. IMCC20628	1620421	S	45	2	47	0.00001
Chelativorans sp. BNC1	266779	S	107	2	109	0.00003
Roseitalea porphyridii	1852022	S	90	1	91	0.00002
Phyllobacterium zundukense	1867719	S	80	2	82	0.00002
Oricola sp. MEBiC13590	2742145	S	66	1	67	0.00002
Salaquimonas pukyongi	2712698	S	41	0	41	0.00001
Lentilitoribacter sp. Alg239-R112	2305987	S	6	0	6	0.00000
Rhizobium sp. WL3	2603277	S	101	4	105	0.00003
Rhizobium sp. ACO-34A	1571470	S	93	5	98	0.00003
Rhizobium sp. 11515TR	2028343	S	81	3	84	0.00002
Rhizobium sp. NXC24	2048897	S	71	2	73	0.00002
Rhizobium sp. NXC14	1981173	S	53	8	61	0.00002
Rhizobium sp. CIAT894	2020312	S	41	8	49	0.00001
Rhizobium sp. ADMK78	1813451	S	41	1	42	0.00001
Rhizobium sp. Khangiran2	1435607	S	39	27	66	0.00002
Rhizobium sp. IE4771	1301032	S	33	52	85	0.00002
Rhizobium sp. Kim5	2020311	S	13	25	38	0.00001
Rhizobium sp. IRBG74	424182	S	11	51	62	0.00002
Rhizobium sp. TCK	136098	S	8	34	42	0.00001
Rhizobium sp. JKLM19E	2583232	S	8	20	28	0.00001
Rhizobium sp. TAL182	2020313	S	7	20	27	0.00001
Rhizobium sp. NIBRBAC000502774	2590777	S	6	38	44	0.00001
Rhizobium sp. JKLM12A2	2583231	S	5	18	23	0.00001
Rhizobium sp. JKLM13E	2582918	S	5	18	23	0.00001
Rhizobium sp. N324	1703969	S	3	106	109	0.00003
Rhizobium sp. S41	1869170	S	2	18	20	0.00001
Rhizobium sp. Y9	1914541	S	2	7	9	0.00000
Rhizobium leguminosarum	384	S	475	147	622	0.00016
Rhizobium etli	29449	S	107	65	172	0.00004
Rhizobium jaguaris	1312183	S	101	2	103	0.00003
Rhizobium pseudoryzae	379684	S	98	4	102	0.00003
Rhizobium phaseoli	396	S	80	157	237	0.00006
Rhizobium gallicum	56730	S	74	3	77	0.00002
Rhizobium tropici	398	S	71	13	84	0.00002
Rhizobium favelukesii	348824	S	68	4	72	0.00002
Rhizobium grahamii	1120045	S	68	2	70	0.00002
Rhizobium daejeonense	240521	S	54	2	56	0.00001
Rhizobium pusense	648995	S	54	184	238	0.00006
Rhizobium flavum	1335061	S	38	23	61	0.00002
Rhizobium rhizoryzae	451876	S	32	1	33	0.00001
Rhizobium oryzihabitans	2267833	S	31	12	43	0.00001
Rhizobium acidisoli	1538158	S	27	14	41	0.00001
Agrobacterium tumefaciens	358	S	372	302	674	0.00018
Agrobacterium fabrum	1176649	S	64	61	125	0.00003
Agrobacterium sp. T29	2580515	S	31	10	41	0.00001
Agrobacterium sp. CGMCC 11546	2579248	S	16	23	39	0.00001
Agrobacterium sp. MA01	2664893	S	11	25	36	0.00001
Agrobacterium sp. RAC06	1842536	S	6	14	20	0.00001
Agrobacterium sp. H13-3	861208	S	2	9	11	0.00000
Agrobacterium vitis	373	S	72	1	73	0.00002
Agrobacterium larrymoorei	160699	S	46	2	48	0.00001
Agrobacterium rhizogenes	359	S	39	5	44	0.00001
Neorhizobium sp. SOG26	2060726	S	133	7	140	0.00004
Neorhizobium sp. NCHU2750	1825976	S	89	16	105	0.00003
Neorhizobium galegae	399	S	201	6	207	0.00005
Sinorhizobium fredii	380	S	293	213	506	0.00013
Sinorhizobium meliloti	382	S	182	26	208	0.00005
Sinorhizobium medicae	110321	S	99	4	103	0.00003
Sinorhizobium sp. RAC02	1842534	S	81	2	83	0.00002
Sinorhizobium sp. CCBAU 05631	794846	S	10	9	19	0.00001
Sinorhizobium americanum	194963	S	68	4	72	0.00002
Ensifer adhaerens	106592	S	266	20	286	0.00007
Ensifer alkalisoli	1752398	S	80	10	90	0.00002
Ensifer sojae	716925	S	67	22	89	0.00002
Shinella sp. HZN7	879274	S	174	32	206	0.00005
Georhizobium profundi	2341112	S	119	12	131	0.00003
Candidatus Liberibacter americanus	309868	S	8	0	8	0.00000
Liberibacter crescens	1273132	S	1	0	1	0.00000
arsenite-oxidising bacterium NT-25	97707	S	2	292	294	0.00008
Methylobacterium sp. 4-46	426117	S	435	11	446	0.00012
Methylobacterium sp. 17Sr1-43	2202828	S	271	16	287	0.00007
Methylobacterium sp. WL1	2603276	S	259	14	273	0.00007
Methylobacterium sp. 17Sr1-1	2202826	S	207	36	243	0.00006
Methylobacterium sp. AMS5	925818	S	75	58	133	0.00003
Methylobacterium sp. C1	1479019	S	47	399	446	0.00012
Methylobacterium sp. DM1	2067957	S	44	162	206	0.00005
Methylobacterium sp. XJLW	739141	S	4	102	106	0.00003
Methylobacterium nodulans	114616	S	347	5	352	0.00009
Methylobacterium durans	2202825	S	310	10	320	0.00008
