name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nocardioides sp. dk3136	2575373	S	5	0	5	0.00000
Nocardioides sp. SB3-45	2558918	S	4	0	4	0.00000
Nocardioides sp. JS614	196162	S	3	0	3	0.00000
Nocardioides sp. HDW12A	2714938	S	3	1	4	0.00000
Nocardioides sp. 78	2045452	S	2	0	2	0.00000
Nocardioides sp. 603	2483798	S	1	0	1	0.00000
Nocardioides sp. HY056	2500546	S	1	0	1	0.00000
Nocardioides sp. KUDC 5002	2589074	S	1	0	1	0.00000
Nocardioides seonyuensis	2518371	S	6	0	6	0.00000
Nocardioides daphniae	402297	S	5	0	5	0.00000
Nocardioides humi	449461	S	5	1	6	0.00000
Nocardioides baekrokdamisoli	1804624	S	1	0	1	0.00000
Nocardioides euryhalodurans	2518370	S	1	0	1	0.00000
Aeromicrobium sp. 592	2079793	S	43	2	45	0.00001
Aeromicrobium marinum	219314	S	5	0	5	0.00000
Aeromicrobium erythreum	2041	S	3	0	3	0.00000
Actinopolymorpha singaporensis	117157	S	15	0	15	0.00000
Marmoricola scoriae	642780	S	12	5	17	0.00000
Pimelobacter simplex	2045	S	3	1	4	0.00000
Micropruina glycogenica	75385	S	2	0	2	0.00000
Kribbella flavida	182640	S	1	0	1	0.00000
Corynebacterium kroppenstedtii	161879	S	9394	136	9530	0.00235
Corynebacterium segmentosum	43990	S	844	9	853	0.00021
Corynebacterium sp. ATCC 6931	1487956	S	375	31	406	0.00010
Corynebacterium sp. NML98-0116	702967	S	7	0	7	0.00000
Corynebacterium sp. 2184	2079535	S	2	0	2	0.00000
Corynebacterium sp. LMM-1652	2487892	S	2	0	2	0.00000
Corynebacterium sp. 2183	2080740	S	1	0	1	0.00000
Corynebacterium sp. 1959	2675216	S	1	0	1	0.00000
Corynebacterium sp. 2019	2675218	S	1	0	1	0.00000
Corynebacterium genitalium	38288	S	140	3	143	0.00004
Corynebacterium ulcerans	65058	S	79	1	80	0.00002
Corynebacterium ureicelerivorans	401472	S	47	2	49	0.00001
Corynebacterium crudilactis	1652495	S	29	1	30	0.00001
Corynebacterium striatum	43770	S	25	2	27	0.00001
Corynebacterium glutamicum	1718	S	20	49	69	0.00002
Corynebacterium pseudotuberculosis	1719	S	17	0	17	0.00000
Corynebacterium matruchotii	43768	S	12	0	12	0.00000
Corynebacterium camporealensis	161896	S	11	0	11	0.00000
Corynebacterium aurimucosum	169292	S	10	0	10	0.00000
Corynebacterium aquilae	203263	S	9	0	9	0.00000
Corynebacterium simulans	146827	S	8	0	8	0.00000
Corynebacterium jeikeium	38289	S	6	3	9	0.00000
Corynebacterium frankenforstense	1230998	S	5	0	5	0.00000
Corynebacterium imitans	156978	S	4	0	4	0.00000
Corynebacterium sphenisci	191493	S	4	0	4	0.00000
Corynebacterium pelargi	1471400	S	3	0	3	0.00000
Corynebacterium mustelae	571915	S	3	0	3	0.00000
Corynebacterium sanguinis	2594913	S	3	0	3	0.00000
Corynebacterium argentoratense	42817	S	2	0	2	0.00000
Corynebacterium testudinoris	136857	S	2	0	2	0.00000
Corynebacterium maris	575200	S	2	0	2	0.00000
Corynebacterium endometrii	2488819	S	2	0	2	0.00000
Corynebacterium kutscheri	35755	S	2	0	2	0.00000
Corynebacterium renale	1724	S	1	0	1	0.00000
Corynebacterium doosanense	1121358	S	1	0	1	0.00000
Corynebacterium variabile	1727	S	1	0	1	0.00000
Corynebacterium epidermidicanis	1050174	S	1	0	1	0.00000
Corynebacterium pseudopelargi	2080757	S	1	0	1	0.00000
Corynebacterium lactis	1231000	S	1	0	1	0.00000
Corynebacterium geronticis	2079234	S	1	0	1	0.00000
Corynebacterium riegelii	156976	S	1	0	1	0.00000
Corynebacterium timonense	441500	S	1	0	1	0.00000
Mycobacterium kansasii	1768	S	117	9	126	0.00003
Mycobacterium parmense	185642	S	54	1	55	0.00001
Mycobacterium saskatchewanense	220927	S	28	0	28	0.00001
Mycobacterium heidelbergense	53376	S	1	0	1	0.00000
Mycobacterium florentinum	292462	S	1	0	1	0.00000
Mycobacterium avium	1764	S	19	7	26	0.00001
Mycobacterium chimaera	222805	S	18	20	38	0.00001
Mycobacterium intracellulare	1767	S	2	10	12	0.00000
Mycobacterium colombiense	339268	S	1	0	1	0.00000
Mycobacterium mantenii	560555	S	1	0	1	0.00000
Mycobacterium sp. DL90	2487344	S	39	6	45	0.00001
Mycobacterium sp. YC-RL4	1682113	S	5	2	7	0.00000
Mycobacterium sp. EPa45	1545728	S	4	0	4	0.00000
Mycobacterium sp. JS623	212767	S	3	0	3	0.00000
Mycobacterium sp. ELW1	1547487	S	1	0	1	0.00000
Mycobacterium sp. MS1601	1936029	S	1	0	1	0.00000
Mycobacterium marinum	1781	S	17	2	19	0.00000
Mycobacterium paragordonae	1389713	S	11	0	11	0.00000
Mycobacterium shinjukuense	398694	S	6	0	6	0.00000
Mycobacterium lacus	169765	S	6	0	6	0.00000
Mycobacterium leprae	1769	S	4	0	4	0.00000
Mycobacterium tuberculosis	1773	S	2	0	2	0.00000
Mycobacterium branderi	43348	S	2	0	2	0.00000
Mycobacterium dioxanotrophicus	482462	S	2	0	2	0.00000
Mycobacterium conspicuum	44010	S	1	0	1	0.00000
Mycobacterium haemophilum	29311	S	1	0	1	0.00000
Mycobacterium grossiae	1552759	S	1	0	1	0.00000
Mycobacterium paraseoulense	590652	S	1	0	1	0.00000
Mycolicibacterium rutilum	370526	S	36	8	44	0.00001
Mycolicibacterium thermoresistibile	1797	S	32	0	32	0.00001
Mycolicibacterium fortuitum	1766	S	10	1	11	0.00000
Mycolicibacterium psychrotolerans	216929	S	7	0	7	0.00000
Mycolicibacterium tokaiense	39695	S	7	0	7	0.00000
Mycolicibacterium moriokaense	39691	S	4	0	4	0.00000
Mycolicibacterium aurum	1791	S	4	0	4	0.00000
Mycolicibacterium parafortuitum	39692	S	3	0	3	0.00000
Mycolicibacterium celeriflavum	1249101	S	3	0	3	0.00000
Mycolicibacterium anyangense	1431246	S	2	0	2	0.00000
Mycolicibacterium gilvum	1804	S	2	2	4	0.00000
Mycolicibacterium gadium	1794	S	2	0	2	0.00000
Mycolicibacterium rhodesiae	36814	S	2	0	2	0.00000
Mycolicibacterium smegmatis	1772	S	2	0	2	0.00000
Mycolicibacterium litorale	758802	S	1	0	1	0.00000
Mycolicibacterium vanbaalenii	110539	S	1	0	1	0.00000
Mycolicibacterium mageritense	53462	S	1	0	1	0.00000
Mycolicibacterium frederiksbergense	117567	S	1	0	1	0.00000
Mycolicibacterium helvum	1534349	S	1	0	1	0.00000
Mycolicibacterium poriferae	39694	S	1	6	7	0.00000
Mycolicibacterium confluentis	28047	S	1	0	1	0.00000
Mycolicibacterium vaccae	1810	S	1	0	1	0.00000
Mycolicibacterium aichiense	1799	S	1	0	1	0.00000
Mycolicibacterium fallax	1793	S	1	0	1	0.00000
Mycolicibacterium chitae	1792	S	1	0	1	0.00000
Mycobacteroides salmoniphilum	404941	S	7	0	7	0.00000
Mycobacteroides abscessus	36809	S	3	0	3	0.00000
Mycobacteroides immunogenum	83262	S	1	0	1	0.00000
Mycolicibacillus koreensis	1069220	S	8	2	10	0.00000
Lawsonella clevelandensis	1528099	S	340	13	353	0.00009
Rhodococcus sp. WAY2	2663121	S	24	2	26	0.00001
Rhodococcus sp. PBTS 2	1653479	S	6	1	7	0.00000
Rhodococcus sp. ABRD24	2507582	S	4	0	4	0.00000
Rhodococcus sp. S2-17	1990687	S	4	0	4	0.00000
Rhodococcus sp. B7740	1564114	S	2	0	2	0.00000
Rhodococcus sp. SGAir0479	2567884	S	1	0	1	0.00000
Rhodococcus sp. X156	2499145	S	1	0	1	0.00000
Rhodococcus coprophilus	38310	S	31	1	32	0.00001
Rhodococcus qingshengii	334542	S	21	42	63	0.00002
Rhodococcus aetherivorans	191292	S	10	15	25	0.00001
Rhodococcus pyridinivorans	103816	S	9	13	22	0.00001
Rhodococcus opacus	37919	S	7	1	8	0.00000
Rhodococcus rhodochrous	1829	S	5	0	5	0.00000
Rhodococcus ruber	1830	S	5	0	5	0.00000
Rhodococcus erythropolis	1833	S	4	8	12	0.00000
Rhodococcus fascians	1828	S	2	0	2	0.00000
Rhodococcus hoagii	43767	S	1	0	1	0.00000
Nocardia otitidiscaviarum	1823	S	20	0	20	0.00001
Nocardia farcinica	37329	S	19	1	20	0.00001
Nocardia nova	37330	S	7	0	7	0.00000
Nocardia terpenica	455432	S	5	0	5	0.00000
Nocardia asteroides	1824	S	2	0	2	0.00000
Nocardia brasiliensis	37326	S	2	0	2	0.00000
Nocardia seriolae	37332	S	1	0	1	0.00000
Nocardia arthritidis	228602	S	1	0	1	0.00000
Nocardia sp. CS682	1047172	S	1	0	1	0.00000
Gordonia bronchialis	2054	S	101	12	113	0.00003
Gordonia terrae	2055	S	7	5	12	0.00000
Gordonia phthalatica	1136941	S	5	0	5	0.00000
Gordonia insulae	2420509	S	3	0	3	0.00000
Gordonia sp. JH63	2698900	S	2	4	6	0.00000
Gordonia polyisoprenivorans	84595	S	1	0	1	0.00000
Dietzia lutea	546160	S	55	5	60	0.00001
Dietzia sp. oral taxon 368	712270	S	27	7	34	0.00001
Dietzia psychralcaliphila	139021	S	17	1	18	0.00000
Dietzia timorensis	499555	S	4	3	7	0.00000
Tsukamurella paurometabola	2061	S	21	1	22	0.00001
Tsukamurella tyrosinosolvens	57704	S	7	0	7	0.00000
Segniliparus rotundus	286802	S	1	0	1	0.00000
Microbacterium sp. PAMC 28756	1795053	S	529	212	741	0.00018
Microbacterium sp. str. 'China'	2103230	S	74	239	313	0.00008
Microbacterium sp. ABRD_28	2268461	S	62	1	63	0.00002
Microbacterium sp. TPU 3598	1938334	S	37	2	39	0.00001
Microbacterium sp. Y-01	2048898	S	32	3	35	0.00001
Microbacterium sp. BH-3-3-3	1906742	S	22	0	22	0.00001
Microbacterium sp. 1S1	2606451	S	20	3	23	0.00001
Microbacterium sp. CBA3102	2603598	S	15	0	15	0.00000
Microbacterium sp. 10M-3C3	2483401	S	14	0	14	0.00000
Microbacterium sp. 4R-513	2567934	S	7	0	7	0.00000
Microbacterium sp. ST-M6	2614638	S	2	0	2	0.00000
Microbacterium sp. RG1	2489212	S	2	0	2	0.00000
Microbacterium sp. LKL04	912630	S	1	0	1	0.00000
Microbacterium sp. PM5	2014534	S	1	0	1	0.00000
Microbacterium wangchenii	2541726	S	39	2	41	0.00001
Microbacterium oryzae	743009	S	26	1	27	0.00001
Microbacterium foliorum	104336	S	14	0	14	0.00000
Microbacterium paraoxydans	199592	S	13	39	52	0.00001
Microbacterium pygmaeum	370764	S	7	0	7	0.00000
Microbacterium oleivorans	273677	S	6	0	6	0.00000
Microbacterium testaceum	2033	S	5	0	5	0.00000
Microbacterium lemovicicum	1072463	S	5	0	5	0.00000
Microbacterium hominis	162426	S	4	0	4	0.00000
Microbacterium oxydans	82380	S	4	0	4	0.00000
Microbacterium protaetiae	2509458	S	3	0	3	0.00000
Microbacterium chocolatum	84292	S	2	0	2	0.00000
Microbacterium aurum	36805	S	2	0	2	0.00000
Microbacterium amylolyticum	936337	S	1	0	1	0.00000
Microbacterium endophyticum	1526412	S	1	0	1	0.00000
Rathayibacter sp. VKM Ac-2760	2609253	S	50	12	62	0.00002
Rathayibacter sp. VKM Ac-2759	2609252	S	3	0	3	0.00000
Rathayibacter tanaceti	1671680	S	6	0	6	0.00000
Rathayibacter rathayi	33887	S	3	0	3	0.00000
Rathayibacter festucae	110937	S	2	0	2	0.00000
Rathayibacter tritici	33888	S	1	0	1	0.00000
Leifsonia xyli	1575	S	51	4	55	0.00001
Curtobacterium sp. SGAir0471	2070337	S	5	3	8	0.00000
Curtobacterium sp. csp3	2588937	S	2	13	15	0.00000
Curtobacterium sp. BH-2-1-1	1905847	S	1	0	1	0.00000
Curtobacterium flaccumfaciens	2035	S	1	0	1	0.00000
Leucobacter sp. DSM 101948	1935379	S	9	0	9	0.00000
Leucobacter sp. HDW9C	2714935	S	3	1	4	0.00000
Leucobacter sp. HDW9B	2714934	S	1	0	1	0.00000
Leucobacter triazinivorans	1784719	S	8	0	8	0.00000
Marisediminicola antarctica	674079	S	22	0	22	0.00001
Agromyces sp. LHK192	2498704	S	6	0	6	0.00000
Agromyces sp. KACC 19306	2592652	S	6	0	6	0.00000
Agromyces sp. HY052	2585717	S	5	0	5	0.00000
Agromyces protaetiae	2509455	S	1	0	1	0.00000
Clavibacter michiganensis	28447	S	7	0	7	0.00000
Agrococcus jejuensis	399736	S	3	1	4	0.00000
Agrococcus carbonis	684552	S	2	0	2	0.00000
Microcella alkaliphila	279828	S	6	0	6	0.00000
Diaminobutyricimonas sp. LJ205	2683590	S	4	0	4	0.00000
Plantibacter sp. M259	2583822	S	4	0	4	0.00000
Salinibacterium sp. UTAS2018	2508880	S	2	0	2	0.00000
Salinibacterium sp. CGMCC 1.16371	2079791	S	1	0	1	0.00000
Salinibacterium sp. dk2585	2603292	S	1	0	1	0.00000
Microterricola viridarii	412690	S	4	0	4	0.00000
Humibacter sp. WJ7-1	2599293	S	3	0	3	0.00000
Aurantimicrobium sp. MWH-Mo1	1987356	S	3	0	3	0.00000
Chryseoglobus sp. CTD02-10-2	2750620	S	2	0	2	0.00000
Candidatus Rhodoluna planktonica	535712	S	2	0	2	0.00000
Frondihabitans sp. PAMC 28766	1795630	S	1	0	1	0.00000
Herbiconiux sp. SALV-R1	2735133	S	1	0	1	0.00000
Protaetiibacter intestinalis	2419774	S	1	0	1	0.00000
Janibacter indicus	857417	S	569	18	587	0.00015
Janibacter limosus	53458	S	21	0	21	0.00001
Janibacter melonis	262209	S	6	0	6	0.00000
Serinicoccus hydrothermalis	1758689	S	11	0	11	0.00000
Serinicoccus chungangensis	767452	S	10	0	10	0.00000
Serinicoccus sp. W204	2593973	S	3	0	3	0.00000
Ornithinimicrobium sp. AMA3305	2283195	S	6	0	6	0.00000
Ornithinimicrobium sp. H23M54	2594265	S	1	0	1	0.00000
Ornithinimicrobium flavum	1288636	S	3	0	3	0.00000
Intrasporangium calvum	53358	S	3	0	3	0.00000
Arsenicicoccus sp. oral taxon 190	1658671	S	2	0	2	0.00000
Tetrasphaera sp. HKS02	1813880	S	1	0	1	0.00000
Phycicoccus sp. HDW14	2714941	S	1	0	1	0.00000
Kocuria rosea	1275	S	48	0	48	0.00001
Kocuria flava	446860	S	21	0	21	0.00001
Kocuria sp. KD4	2719588	S	15	0	15	0.00000
Kocuria palustris	71999	S	5	0	5	0.00000
Kocuria rhizophila	72000	S	1	0	1	0.00000
Micrococcus luteus	1270	S	64	28	92	0.00002
Rothia mucilaginosa	43675	S	24	0	24	0.00001
Rothia dentocariosa	2047	S	19	0	19	0.00000
Rothia aeria	172042	S	8	0	8	0.00000
Arthrobacter sp. U41	1849032	S	19	4	23	0.00001
Arthrobacter sp. 24S4-2	2575374	S	3	0	3	0.00000
Arthrobacter sp. Rue61a	1118963	S	2	4	6	0.00000
Arthrobacter sp. PGP41	2079227	S	2	0	2	0.00000
Arthrobacter sp. ERGS1:01	1704044	S	1	0	1	0.00000
Arthrobacter sp. PAMC25564	2565366	S	1	0	1	0.00000
Arthrobacter sp. UKPF54-2	2600159	S	1	1	2	0.00000
Arthrobacter alpinus	656366	S	8	1	9	0.00000
Arthrobacter dokdonellae	2211210	S	3	0	3	0.00000
Renibacterium salmoninarum	1646	S	47	0	47	0.00001
Zhihengliuella sp. ISTPL4	2058657	S	36	8	44	0.00001
Nesterenkonia sp. NBAIMH1	2600320	S	12	0	12	0.00000
Sinomonas atrocyanea	37927	S	6	0	6	0.00000
Glutamicibacter halophytocola	1933880	S	3	0	3	0.00000
Pseudarthrobacter phenanthrenivorans	361575	S	1	0	1	0.00000
Pseudarthrobacter equi	728066	S	1	0	1	0.00000
Auritidibacter sp. NML130574	2170745	S	1	0	1	0.00000
Psychromicrobium lacuslunae	1618207	S	1	0	1	0.00000
Brachybacterium ginsengisoli	1331682	S	45	2	47	0.00001
Brachybacterium faecium	43669	S	17	0	17	0.00000
Brachybacterium saurashtrense	556288	S	13	0	13	0.00000
Brachybacterium sp. P6-10-X1	1903186	S	3	0	3	0.00000
Brachybacterium sp. SGAir0954	2571029	S	2	0	2	0.00000
Brachybacterium avium	2017485	S	4	0	4	0.00000
Dermabacter vaginalis	1630135	S	1	0	1	0.00000
Dermabacter jinjuensis	1667168	S	1	0	1	0.00000
Devriesea agamarum	472569	S	1	0	1	0.00000
Cellulomonas sp. JZ18	2654191	S	20	0	20	0.00001
Cellulomonas sp. PSBB021	2003551	S	3	0	3	0.00000
Cellulomonas sp. H30R-01	2704467	S	2	0	2	0.00000
Cellulomonas sp. Y8	2591145	S	1	0	1	0.00000
Cellulomonas shaoxiangyii	2566013	S	4	0	4	0.00000
Cellulomonas fimi	1708	S	3	0	3	0.00000
Pseudactinotalea sp. HY158	2654547	S	3	0	3	0.00000
Oerskovia sp. KBS0722	1179673	S	2	0	2	0.00000
Isoptericola dokdonensis	372663	S	22	0	22	0.00001
Xylanimonas cellulosilytica	186189	S	4	0	4	0.00000
Xylanimonas allomyrinae	2509459	S	1	0	1	0.00000
Cellulosimicrobium sp. 72-3	2731680	S	2	1	3	0.00000
Xylanimicrobium sp. FW10M-9	2509457	S	3	0	3	0.00000
Dermacoccus nishinomiyaensis	1274	S	16	0	16	0.00000
Kytococcus sedentarius	1276	S	5	0	5	0.00000
Luteipulveratus mongoliensis	571913	S	2	0	2	0.00000
Georgenia sp. Z294	2585135	S	15	0	15	0.00000
Georgenia sp. ZLJ0423	2483799	S	3	0	3	0.00000
Brevibacterium sandarakinum	629680	S	10	1	11	0.00000
Brevibacterium aurantiacum	273384	S	2	0	2	0.00000
Brevibacterium linens	1703	S	1	0	1	0.00000
Sanguibacter sp. HDW7	2714931	S	4	0	4	0.00000
Sanguibacter keddieii	60920	S	1	0	1	0.00000
Mobilicoccus sp. NJES-13	2716227	S	3	0	3	0.00000
Haloactinobacterium sp. HY164	2675754	S	3	0	3	0.00000
Miniimonas sp. S16	2171623	S	2	0	2	0.00000
Luteimicrobium xylanilyticum	1133546	S	1	0	1	0.00000
Streptomyces sp. RPA4-2	2721244	S	13	4	17	0.00000
Streptomyces sp. SM18	1736046	S	8	1	9	0.00000
Streptomyces sp. S063	2005885	S	7	5	12	0.00000
Streptomyces sp. GS7	2692234	S	6	0	6	0.00000
Streptomyces sp. WAC00288	2094021	S	5	61	66	0.00002
Streptomyces sp. WAC 01438	2203204	S	5	0	5	0.00000
Streptomyces sp. NA00687	2742130	S	4	0	4	0.00000
Streptomyces sp. CCM_MD2014	1561022	S	4	6	10	0.00000
Streptomyces sp. 3211	1964449	S	4	16	20	0.00000
Streptomyces sp. TLI_053	1855352	S	3	0	3	0.00000
Streptomyces sp. DSM 40868	2721173	S	3	0	3	0.00000
Streptomyces sp. Z423-1	2730915	S	2	0	2	0.00000
Streptomyces sp. fd1-xmd	1812480	S	2	0	2	0.00000
Streptomyces sp. Z022	1442032	S	2	0	2	0.00000
Streptomyces sp. 3214.6	1882757	S	2	0	2	0.00000
Streptomyces sp. WAC 06738	2203210	S	2	5	7	0.00000
Streptomyces sp. GSSD-12	2282738	S	2	0	2	0.00000
Streptomyces sp. WAC 01529	2203205	S	1	0	1	0.00000
Streptomyces sp. SAT1	1849967	S	1	0	1	0.00000
Streptomyces sp. HM190	2695266	S	1	0	1	0.00000
Streptomyces sp. Rer75	2750011	S	1	0	1	0.00000
Streptomyces sp. MOE7	1961713	S	1	1	2	0.00000
Streptomyces sp. T44	2686304	S	1	0	1	0.00000
Streptomyces sp. Go-475	2072505	S	1	0	1	0.00000
Streptomyces sp. NHF165	2175864	S	1	0	1	0.00000
Streptomyces sp. CdTB01	1725411	S	1	0	1	0.00000
Streptomyces sp. CB04723	2748873	S	1	2	3	0.00000
Streptomyces sp. NA02950	2742137	S	1	0	1	0.00000
Streptomyces sp. M2	646637	S	1	0	1	0.00000
Streptomyces sp. SirexAA-E	862751	S	1	0	1	0.00000
Streptomyces sp. SCSIO 3032	1264596	S	1	0	1	0.00000
Streptomyces sp. M56	1495638	S	1	4	5	0.00000
Streptomyces sp. RLB1-33	2721243	S	1	2	3	0.00000
Streptomyces sp. W1SF4	2305220	S	1	0	1	0.00000
Streptomyces lavendulae	1914	S	105	17	122	0.00003
Streptomyces cacaoi	1898	S	73	9	82	0.00002
Streptomyces spongiicola	1690221	S	25	3	28	0.00001
Streptomyces violaceusniger	68280	S	22	15	37	0.00001
Streptomyces rectiverticillatus	173860	S	19	1	20	0.00001
Streptomyces bingchenggensis	379067	S	14	0	14	0.00000
Streptomyces venezuelae	54571	S	14	1	15	0.00000
Streptomyces roseochromogenus	285450	S	11	1	12	0.00000
Streptomyces griseorubiginosus	67304	S	10	1	11	0.00000
Streptomyces griseoviridis	45398	S	9	0	9	0.00000
Streptomyces dengpaensis	2049881	S	8	0	8	0.00000
Streptomyces globisporus	1908	S	5	2	7	0.00000
Streptomyces anulatus	1892	S	1	0	1	0.00000
Streptomyces griseus	1911	S	1	0	1	0.00000
Streptomyces tsukubensis	83656	S	7	0	7	0.00000
Streptomyces hygroscopicus	1912	S	6	26	32	0.00001
Streptomyces chartreusis	1969	S	6	1	7	0.00000
Streptomyces ficellus	1977088	S	5	0	5	0.00000
Streptomyces seoulensis	73044	S	5	0	5	0.00000
Streptomyces luteoverticillatus	66425	S	4	0	4	0.00000
Streptomyces nigra	1827580	S	4	0	4	0.00000
Streptomyces xinghaiensis	1038928	S	4	0	4	0.00000
Streptomyces atratus	1893	S	4	0	4	0.00000
Streptomyces albus	1888	S	3	0	3	0.00000
Streptomyces glaucescens	1907	S	3	0	3	0.00000
Streptomyces koyangensis	188770	S	2	1	3	0.00000
Streptomyces davaonensis	348043	S	2	0	2	0.00000
Streptomyces albulus	68570	S	2	0	2	0.00000
Streptomyces harbinensis	1176198	S	2	0	2	0.00000
Streptomyces antimycoticus	68175	S	2	1	3	0.00000
Streptomyces prasinus	67345	S	2	0	2	0.00000
Streptomyces leeuwenhoekii	1437453	S	2	1	3	0.00000
Streptomyces cavourensis	67258	S	2	6	8	0.00000
Streptomyces fodineus	1904616	S	2	0	2	0.00000
Streptomyces qinzhouensis	2599401	S	2	0	2	0.00000
Streptomyces lydicus	47763	S	2	1	3	0.00000
Streptomyces cattleya	29303	S	2	0	2	0.00000
Streptomyces avermitilis	33903	S	2	0	2	0.00000
Streptomyces gilvosporeus	553510	S	1	0	1	0.00000
Streptomyces spectabilis	68270	S	1	0	1	0.00000
Streptomyces nitrosporeus	28894	S	1	0	1	0.00000
Streptomyces noursei	1971	S	1	0	1	0.00000
Streptomyces albireticuli	1940	S	1	0	1	0.00000
Streptomyces rubrolavendulae	285473	S	1	10	11	0.00000
Streptomyces vietnamensis	362257	S	1	0	1	0.00000
Streptomyces viridifaciens	48665	S	1	12	13	0.00000
Streptomyces scabiei	1930	S	1	0	1	0.00000
Streptomyces rimosus	1927	S	1	0	1	0.00000
Streptomyces pluripotens	1355015	S	1	0	1	0.00000
Streptomyces lunaelactis	1535768	S	1	0	1	0.00000
Streptomyces formicae	1616117	S	1	0	1	0.00000
Streptomyces clavuligerus	1901	S	1	0	1	0.00000
Streptomyces cyaneochromogenes	2496836	S	1	0	1	0.00000
Streptomyces actuosus	1885	S	1	0	1	0.00000
Streptomyces collinus	42684	S	1	0	1	0.00000
Streptomyces platensis	58346	S	1	0	1	0.00000
Streptomyces nodosus	40318	S	1	0	1	0.00000
Kitasatospora sp. MMS16-BH015	2018025	S	2	0	2	0.00000
Kitasatospora sp. NA04385	2742135	S	2	0	2	0.00000
Kitasatospora setae	2066	S	3	0	3	0.00000
Actinoplanes friuliensis	196914	S	117	9	126	0.00003
Actinoplanes sp. OR16	946334	S	5	2	7	0.00000
Actinoplanes sp. N902-109	649831	S	1	0	1	0.00000
Actinoplanes missouriensis	1866	S	4	0	4	0.00000
Actinoplanes teichomyceticus	1867	S	2	0	2	0.00000
Actinoplanes derwentensis	113562	S	1	0	1	0.00000
Micromonospora inositola	47865	S	14	11	25	0.00001
Micromonospora sp. HM134	2583243	S	4	2	6	0.00000
Micromonospora sp. WMMA2032	2039870	S	1	0	1	0.00000
Micromonospora zamorensis	709883	S	4	1	5	0.00000
Micromonospora echinaurantiaca	47857	S	2	1	3	0.00000
Micromonospora coxensis	356852	S	2	2	4	0.00000
Micromonospora narathiwatensis	299146	S	2	1	3	0.00000
Micromonospora rifamycinica	291594	S	1	0	1	0.00000
Micromonospora terminaliae	1914461	S	1	0	1	0.00000
Micromonospora krabiensis	307121	S	1	0	1	0.00000
Micromonospora coriariae	285665	S	1	0	1	0.00000
Micromonospora purpureochromogenes	47872	S	1	0	1	0.00000
Micromonospora viridifaciens	1881	S	1	0	1	0.00000
Phytohabitans suffuscus	624315	S	33	4	37	0.00001
Phytohabitans flavus	1076124	S	8	0	8	0.00000
Salinispora tropica	168695	S	9	2	11	0.00000
Salinispora arenicola	168697	S	3	0	3	0.00000
Verrucosispora maris	1003110	S	3	3	6	0.00000
Plantactinospora sp. KBS50	2024580	S	1	0	1	0.00000
Candidatus Nanopelagicus abundans	1884916	S	141	1	142	0.00004
Candidatus Nanopelagicus hibericus	1884915	S	7	0	7	0.00000
Candidatus Nanopelagicus limnes	1884634	S	1	0	1	0.00000
Candidatus Planktophila vernalis	1884907	S	64	25	89	0.00002
Candidatus Planktophila versatilis	1884905	S	16	0	16	0.00000
Candidatus Planktophila sulfonica	1884904	S	6	0	6	0.00000
Candidatus Planktophila limnetica	573600	S	3	0	3	0.00000
Candidatus Planktophila lacus	1884913	S	2	0	2	0.00000
Candidatus Planktophila dulcis	1884914	S	2	0	2	0.00000
Actinomyces viscosus	1656	S	75	0	75	0.00002
Actinomyces pacaensis	1852377	S	12	0	12	0.00000
Actinomyces tangfeifanii	1912795	S	11	0	11	0.00000
Actinomyces sp. oral taxon 171	706438	S	3	0	3	0.00000
Actinomyces sp. oral taxon 414	712122	S	3	0	3	0.00000
Actinomyces sp. oral taxon 897	2081702	S	3	0	3	0.00000
Actinomyces sp. Chiba101	1851395	S	1	0	1	0.00000
Actinomyces gaoshouyii	1960083	S	6	0	6	0.00000
Actinomyces naeslundii	1655	S	5	0	5	0.00000
Actinomyces howellii	52771	S	1	0	1	0.00000
Actinomyces radicidentis	111015	S	1	0	1	0.00000
Mobiluncus curtisii	2051	S	24	0	24	0.00001
Trueperella pyogenes	1661	S	4	0	4	0.00000
Pauljensenia hongkongensis	178339	S	3	0	3	0.00000
Schaalia odontolytica	1660	S	2	0	2	0.00000
Actinotignum schaalii	59505	S	1	0	1	0.00000
Amycolatopsis sp. Hca4	2742131	S	5	0	5	0.00000
Amycolatopsis sp. AA4	1896961	S	4	0	4	0.00000
Amycolatopsis sp. YIM 10	2653857	S	4	0	4	0.00000
Amycolatopsis albispora	1804986	S	7	1	8	0.00000
Amycolatopsis methanolica	1814	S	2	0	2	0.00000
Amycolatopsis keratiniphila	129921	S	2	0	2	0.00000
Amycolatopsis mediterranei	33910	S	1	0	1	0.00000
Saccharothrix syringae	103733	S	24	0	24	0.00001
Saccharothrix espanaensis	103731	S	1	0	1	0.00000
Lentzea guizhouensis	1586287	S	18	0	18	0.00000
Saccharopolyspora erythraea	1836	S	13	0	13	0.00000
Saccharopolyspora coralli	2665642	S	2	0	2	0.00000
Saccharopolyspora sp. ASAGF58	2719023	S	1	0	1	0.00000
Alloactinosynnema sp. L-07	1653480	S	14	0	14	0.00000
Pseudonocardia sp. Gen01	2736640	S	4	2	6	0.00000
Pseudonocardia autotrophica	2074	S	1	3	4	0.00000
Saccharomonospora sp. 31sw	2528243	S	6	0	6	0.00000
Saccharomonospora azurea	40988	S	2	0	2	0.00000
